trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
9222,2024-08-12,13:34:00,Zuerich HB,17:38:00,Paris Gare de Lyon Hall 1 - 2,"[['Zuerich HB', 0, 0, '13:34:00', 0], ['Basel SBB', '14:28:00', 0, '14:34:00', 0], ['Mulhouse', '14:54:00', 0, '14:57:00', 0], ['Dijon', '15:59:00', 0, '16:03:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:38:00', 0, 0, 0]]"
8626,2024-08-12,13:36:00,Brest,17:31:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '13:36:00', 0], ['Saint-Brieuc', '15:04:00', 900, '15:08:00', 900], ['Rennes', '15:56:00', 900, '16:00:00', 900], ['Paris Montparnasse Hall 1 - 2', '17:31:00', 300, 0, 0]]"
2239,2024-08-12,13:37:00,Strasbourg,22:28:00,Nice-Ville,"[['Strasbourg', 0, 0, '13:37:00', 0], ['Colmar', '14:07:00', 300, '14:10:00', 300], ['Mulhouse', '14:36:00', 0, '14:40:00', 0], ['Belfort - Montbéliard TGV', '15:02:00', 0, '15:06:00', 0], ['Besançon Franche-Comté TGV', '15:29:00', 0, '15:36:00', 0], ['Dijon', '16:04:00', 0, '16:20:00', 0], ['Beaune', '16:39:00', 0, '16:42:00', 0], ['Lyon Part Dieu', '17:56:00', 0, '18:06:00', 0], ['Avignon TGV', '19:08:00', 0, '19:11:00', 0], ['Aix-en-Provence TGV', '19:30:00', 0, '19:33:00', 0], ['Marseille Saint-Charles', '19:45:00', 0, '19:59:00', 0], ['Toulon', '20:41:00', 0, '20:45:00', 0], ['Les Arcs - Draguignan', '21:18:00', 0, '21:21:00', 0], ['Saint-Raphaël Valescure', '21:35:00', 0, '21:38:00', 0], ['Cannes', '22:00:00', 0, '22:04:00', 0], ['Antibes', '22:12:00', 0, '22:15:00', 0], ['Nice-Ville', '22:28:00', 0, 0, 0]]"
9752,2024-08-12,13:47:00,Marseille Saint-Charles,18:50:00,Lausanne,"[['Marseille Saint-Charles', 0, 0, '13:47:00', 0], ['Aix-en-Provence TGV', '13:58:00', 0, '14:01:00', 0], ['Avignon TGV', '14:20:00', 0, '14:23:00', 0], ['Lyon Part Dieu', '15:30:00', 0, '15:40:00', 0], ['Bellegarde', '16:58:00', 0, '17:11:00', 0], ['Geneve', '17:45:00', 0, '17:52:00', 0], ['Lausanne', '18:50:00', 0, 0, 0]]"
6204,2024-08-12,13:50:00,Montpellier Saint-Roch,17:38:00,Paris Gare de Lyon Hall 1 - 2,"[['Montpellier Saint-Roch', 0, 0, '13:50:00', 0], ['Nîmes Centre', '14:20:00', 300, '14:24:00', 300], ['Valence TGV Rhône-Alpes Sud', '15:06:00', 300, '15:09:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '17:38:00', 1200, 0, 0]]"
6620,2024-08-12,13:50:00,Lyon Perrache,17:48:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '13:50:00', 0], ['Lyon Part Dieu', '14:53:00', 3300, '15:24:00', 4800], ['Le Creusot-TGV', '16:33:00', 6600, '16:36:00', 6600], ['Paris Gare de Lyon Hall 1 - 2', '17:48:00', 6000, 0, 0]]"
2204,2024-08-12,13:57:00,Montpellier Saint-Roch,21:08:00,Strasbourg,"[['Montpellier Saint-Roch', 0, 0, '14:22:00', 1500], ['Nîmes Centre', '14:59:00', 2100, '15:02:00', 2100], ['Valence TGV Rhône-Alpes Sud', '15:59:00', 3000, '15:59:00', 2700], ['Lyon Part Dieu', '16:45:00', 3300, '16:59:00', 3300], ['Mâcon', '17:34:00', 3300, '17:37:00', 3300], ['Dijon', '18:35:00', 3300, '18:45:00', 3300], ['Besançon Franche-Comté TGV', '19:12:00', 3300, '19:17:00', 3300], ['Belfort - Montbéliard TGV', '19:39:00', 3300, '19:42:00', 3300], ['Mulhouse', '20:04:00', 3300, '20:07:00', 3300], ['Colmar', '20:36:00', 3300, '20:39:00', 3300], ['Strasbourg', '21:08:00', 3300, 0, 0]]"
5500,2024-08-12,13:57:00,Montpellier Saint-Roch,21:08:00,Strasbourg,"[['Montpellier Saint-Roch', 0, 0, '14:22:00', 1500], ['Nîmes Centre', '14:59:00', 2100, '15:02:00', 2100], ['Valence TGV Rhône-Alpes Sud', '15:59:00', 3000, '15:59:00', 2700], ['Lyon Part Dieu', '16:45:00', 3300, '16:59:00', 3300], ['Mâcon', '17:34:00', 3300, '17:37:00', 3300], ['Dijon', '18:35:00', 3300, '18:45:00', 3300], ['Besançon Franche-Comté TGV', '19:12:00', 3300, '19:17:00', 3300], ['Belfort - Montbéliard TGV', '19:39:00', 3300, '19:42:00', 3300], ['Mulhouse', '20:04:00', 3300, '20:07:00', 3300], ['Colmar', '20:36:00', 3300, '20:39:00', 3300], ['Strasbourg', '21:08:00', 3300, 0, 0]]"
7860,2024-08-12,13:59:00,Montpellier Sud de France,19:33:00,Lille Flandres,"[['Montpellier Sud de France', 0, 0, '13:59:00', 0], ['Nîmes Pont du Gard', '14:18:00', 0, '14:21:00', 0], ['Lyon Saint-Exupéry TGV', '15:20:00', 0, '15:49:00', 900], ['Marne-la-Vallée Chessy', '18:04:00', 2700, '18:11:00', 2700], ['Aéroport Charles de Gaulle 2 TGV', '18:20:00', 2700, '18:27:00', 2700], ['TGV Haute Picardie', '18:56:00', 2700, '18:59:00', 2700], ['Lille Flandres', '19:33:00', 2700, 0, 0]]"
5454,2024-08-12,14:01:00,Strasbourg,20:05:00,Bordeaux Saint-Jean,"[['Strasbourg', 0, 0, '14:01:00', 0], ['Lorraine TGV', '14:36:00', 0, '14:44:00', 300], ['Meuse TGV', '15:03:00', 300, '15:06:00', 60], ['Champagne-Ardenne TGV', '15:29:00', 0, '15:32:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:04:00', 0, '16:19:00', 0], ['Marne-la-Vallée Chessy', '16:28:00', 0, '16:32:00', 0], ['Massy TGV', '17:04:00', 0, '17:12:00', 0], ['Saint-Pierre-des-Corps', '18:03:00', 0, '18:07:00', 0], ['Poitiers', '18:39:00', 0, '18:42:00', 0], ['Angoulême', '19:22:00', 0, '19:25:00', 0], ['Bordeaux Saint-Jean', '20:05:00', 0, 0, 0]]"
6120,2024-08-12,14:03:00,Marseille Saint-Charles,17:57:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '14:03:00', 0], ['Aix-en-Provence TGV', '14:15:00', 0, '14:18:00', 0], ['Avignon TGV', '14:38:00', 0, '14:41:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:57:00', 2100, 0, 0]]"
9830,2024-08-12,14:03:00,Lille Europe,18:45:00,Marseille Saint-Charles,"[['Lille Europe', 0, 0, '14:03:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:55:00', 0, '14:59:00', 0], ['Marne-la-Vallée Chessy', '15:09:00', 0, '15:15:00', 0], ['Lyon Part Dieu', '17:00:00', 0, '17:06:00', 0], ['Avignon TGV', '18:08:00', 0, '18:12:00', 0], ['Aix-en-Provence TGV', '18:31:00', 0, '18:34:00', 0], ['Marseille Saint-Charles', '18:45:00', 0, 0, 0]]"
9874,2024-08-12,14:03:00,Lille Europe,17:37:00,Strasbourg,"[['Lille Europe', 0, 0, '14:03:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:55:00', 0, '14:59:00', 0], ['Marne-la-Vallée Chessy', '15:09:00', 0, '15:28:00', 0], ['Champagne-Ardenne TGV', '15:58:00', 0, '16:08:00', 0], ['Lorraine TGV', '16:48:00', 0, '16:51:00', 0], ['Strasbourg', '17:37:00', 0, 0, 0]]"
6196,2024-08-12,14:04:00,Avignon Centre,18:16:00,Paris Gare de Lyon Hall 1 - 2,"[['Avignon Centre', 0, 0, '14:04:00', 0], ['Orange', '14:18:00', 0, '14:21:00', 0], ['Montélimar', '14:46:00', 0, '14:49:00', 0], ['Valence Ville', '15:10:00', 0, '15:13:00', 0], ['Lyon Saint-Exupéry TGV', '15:47:00', 300, '16:19:00', 1500], ['Paris Gare de Lyon Hall 1 - 2', '18:16:00', 1800, 0, 0]]"
8547,2024-08-12,14:05:00,Paris Montparnasse Hall 1 - 2,19:17:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:25:00', 1200], ['Massy TGV', '14:34:00', 1200, '14:37:00', 1200], ['Bordeaux Saint-Jean', '16:34:00', 1200, '16:40:00', 1200], ['Dax', '17:53:00', 1200, '17:57:00', 1200], ['Bayonne', '18:25:00', 1200, '18:28:00', 1200], ['Biarritz', '18:37:00', 1200, '18:40:00', 1200], ['Saint-Jean-de-Luz - Ciboure', '18:58:00', 1200, '19:00:00', 1200], ['Hendaye', '19:17:00', 1200, 0, 0]]"
8575,2024-08-12,14:05:00,Paris Montparnasse Hall 1 - 2,19:53:00,Tarbes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:25:00', 1200], ['Massy TGV', '14:34:00', 1200, '14:37:00', 1200], ['Bordeaux Saint-Jean', '16:34:00', 1200, '16:40:00', 1200], ['Dax', '17:53:00', 1200, '18:02:00', 1200], ['Orthez', '18:30:00', 1200, '18:32:00', 1200], ['Pau', '18:55:00', 1200, '18:57:00', 1200], ['Lourdes', '19:25:00', 1200, '19:35:00', 1200], ['Tarbes', '19:53:00', 1200, 0, 0]]"
6162,2024-08-12,14:07:00,Nice-Ville,19:52:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '14:07:00', 0], ['Antibes', '14:20:00', 0, '14:23:00', 0], ['Cannes', '14:31:00', 0, '14:35:00', 0], ['Saint-Raphaël Valescure', '14:56:00', 0, '14:59:00', 0], ['Toulon', '15:49:00', 0, '15:53:00', 0], ['Avignon TGV', '17:07:00', 0, '17:10:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:52:00', 0, 0, 0]]"
5480,2024-08-12,14:08:00,Nantes,19:29:00,Strasbourg,"[['Nantes', 0, 0, '14:08:00', 0], ['Angers Saint-Laud', '14:55:00', 600, '14:58:00', 600], ['Le Mans', '15:32:00', 300, '15:35:00', 300], ['Massy TGV', '16:23:00', 300, '16:26:00', 0], ['Marne-la-Vallée Chessy', '16:56:00', 0, '17:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '17:11:00', 0, '17:29:00', 0], ['Champagne-Ardenne TGV', '17:59:00', 0, '18:09:00', 0], ['Lorraine TGV', '18:48:00', 0, '18:51:00', 0], ['Strasbourg', '19:29:00', 0, 0, 0]]"
6177,2024-08-12,14:10:00,Paris Gare de Lyon Hall 1 - 2,20:30:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:35:00', 1500], ['Marseille Saint-Charles', '17:49:00', 2100, '18:03:00', 2100], ['Toulon', '18:46:00', 2100, '18:50:00', 2100], ['Saint-Raphaël Valescure', '19:36:00', 2100, '19:39:00', 2100], ['Cannes', '20:01:00', 2100, '20:06:00', 2100], ['Antibes', '20:14:00', 2100, '20:17:00', 2100], ['Nice-Ville', '20:30:00', 2100, 0, 0]]"
8724,2024-08-12,14:11:00,Quimper,17:44:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '14:11:00', 0], ['Lorient', '14:43:00', 0, '14:46:00', 0], ['Auray', '15:01:00', 0, '15:04:00', 0], ['Vannes', '15:14:00', 0, '15:17:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:44:00', 0, 0, 0]]"
8630,2024-08-12,14:12:00,Brest,18:05:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '14:12:00', 0], ['Morlaix', '14:42:00', 0, '14:46:00', 0], ['Plouaret Trégor', '15:01:00', 0, '15:03:00', 0], ['Guingamp', '15:16:00', 0, '15:19:00', 0], ['Saint-Brieuc', '15:33:00', 0, '15:37:00', 0], ['Lamballe', '15:47:00', 0, '15:50:00', 0], ['Rennes', '16:29:00', 0, '16:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:05:00', 0, 0, 0]]"
6919,2024-08-12,14:14:00,Paris Gare de Lyon Hall 1 - 2,17:38:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:14:00', 0], ['Lyon Saint-Exupéry TGV', '16:22:00', 900, '16:26:00', 900], ['Grenoble', '17:38:00', 1500, 0, 0]]"
8485,2024-08-12,14:16:00,Paris Montparnasse Hall 1 - 2,17:42:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:16:00', 0], ['Saint-Pierre-des-Corps', '15:13:00', 0, '15:22:00', 300], ['Poitiers', '15:56:00', 300, '15:59:00', 300], ['Angoulême', '16:38:00', 300, '16:41:00', 300], ['Libourne', '17:29:00', 600, '17:32:00', 600], ['Bordeaux Saint-Jean', '17:42:00', 0, 0, 0]]"
9775,2024-08-12,14:18:00,Paris Gare de Lyon Hall 1 - 2,17:39:00,Geneve,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:18:00', 0], ['Bourg-en-Bresse', '16:19:00', 600, '16:22:00', 600], ['Bellegarde', '17:10:00', 600, '17:13:00', 600], ['Geneve', '17:39:00', 600, 0, 0]]"
7672,2024-08-12,14:21:00,Toulouse Matabiau,18:52:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '14:21:00', 0], ['Montauban Ville Bourbon', '14:52:00', 0, '14:55:00', 0], ['Agen', '15:32:00', 0, '15:35:00', 0], ['Bordeaux Saint-Jean', '16:40:00', 0, '16:46:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:52:00', 0, 0, 0]]"
9832,2024-08-12,14:21:00,Bruxelles Midi,19:50:00,Nantes,"[['Bruxelles Midi', 0, 0, '14:21:00', 0], ['Lille Europe', '15:30:00', 0, '15:52:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:44:00', 0, '16:49:00', 0], ['Marne-la-Vallée Chessy', '16:58:00', 0, '17:02:00', 0], ['Massy TGV', '17:33:00', 0, '17:41:00', 0], ['Le Mans', '18:29:00', 0, '18:32:00', 0], ['Angers Saint-Laud', '19:10:00', 0, '19:13:00', 0], ['Nantes', '19:50:00', 0, 0, 0]]"
